,date_clean,trail,target,PRCP,PRCP_3d,PRCP_5d,TMAX_5d
5573,2021-04-09,Premier Health Bike Park,1,0.0,0.01999999999999112,0.01999999999999112,76.6
5580,2021-04-10,Premier Health Bike Park,0,0.51,0.5299999999999911,0.5299999999999911,75.0
5594,2021-04-11,Premier Health Bike Park,0,0.05,0.5599999999999912,0.5799999999999912,70.8
5604,2021-04-12,Premier Health Bike Park,0,0.0,0.5599999999999912,0.5799999999999912,68.0
5617,2021-04-13,Premier Health Bike Park,0,0.0,0.04999999999999112,0.5599999999999912,67.6
5628,2021-04-14,Premier Health Bike Park,1,0.0,0.0,0.5599999999999912,64.0
5645,2021-04-15,Premier Health Bike Park,1,0.0,0.0,0.04999999999999112,61.4
5652,2021-04-16,Premier Health Bike Park,1,0.0,0.0,0.0,62.4
5669,2021-04-17,Premier Health Bike Park,1,0.01,0.009999999999991118,0.009999999999991118,60.2
5681,2021-04-18,Premier Health Bike Park,1,0.0,0.009999999999991118,0.009999999999991118,59.6
5688,2021-04-19,Premier Health Bike Park,1,0.0,0.009999999999991118,0.009999999999991118,60.6
5700,2021-04-20,Premier Health Bike Park,0,0.76,0.7599999999999911,0.7699999999999911,63.2
5712,2021-04-21,Premier Health Bike Park,0,2.63,3.389999999999991,3.399999999999991,60.0
5725,2021-04-22,Premier Health Bike Park,0,0.0,3.389999999999991,3.3899999999999912,59.6
5737,2021-04-23,Premier Health Bike Park,0,0.0,2.629999999999991,3.3899999999999912,58.6
5748,2021-04-24,Premier Health Bike Park,0,0.23,0.22999999999999113,3.6199999999999912,55.8
5761,2021-04-25,Premier Health Bike Park,0,0.0,0.22999999999999113,2.859999999999991,55.0
5773,2021-04-26,Premier Health Bike Park,1,0.0,0.22999999999999113,0.22999999999999113,60.6
5789,2021-04-27,Premier Health Bike Park,1,0.0,0.0,0.22999999999999113,66.0
5796,2021-04-28,Premier Health Bike Park,1,0.18,0.1799999999999911,0.40999999999999115,70.4
5813,2021-04-29,Premier Health Bike Park,0,1.34,1.5199999999999911,1.5199999999999911,73.8
5820,2021-04-30,Premier Health Bike Park,0,0.0,1.5199999999999911,1.5199999999999911,75.2
5832,2021-05-01,Premier Health Bike Park,1,0.0,1.3399999999999912,1.5199999999999911,74.8
5844,2021-05-02,Premier Health Bike Park,1,0.02,0.01999999999999112,1.5399999999999912,74.0
5857,2021-05-03,Premier Health Bike Park,0,0.28,0.29999999999999116,1.6399999999999912,72.8
5871,2021-05-04,Premier Health Bike Park,0,1.07,1.3699999999999912,1.3699999999999912,73.4
5880,2021-05-05,Premier Health Bike Park,0,0.07,1.4199999999999913,1.4399999999999913,71.8
5892,2021-05-06,Premier Health Bike Park,0,0.17,1.3099999999999912,1.6099999999999912,70.4
5904,2021-05-07,Premier Health Bike Park,0,0.26,0.4999999999999911,1.8499999999999912,67.6
5917,2021-05-08,Premier Health Bike Park,0,0.01,0.4399999999999911,1.5799999999999912,64.6
5928,2021-05-09,Premier Health Bike Park,0,0.65,0.9199999999999912,1.1599999999999913,63.2
5940,2021-05-10,Premier Health Bike Park,0,0.0,0.6599999999999911,1.089999999999991,63.2
5953,2021-05-11,Premier Health Bike Park,0,0.0,0.6499999999999911,0.9199999999999912,62.6
5965,2021-05-12,Premier Health Bike Park,1,0.0,0.0,0.6599999999999911,62.8
5976,2021-05-13,Premier Health Bike Park,1,0.0,0.0,0.6499999999999911,64.2
5989,2021-05-14,Premier Health Bike Park,1,0.0,0.0,0.0,65.4
6000,2021-05-15,Premier Health Bike Park,1,0.0,0.0,0.0,67.2
6017,2021-05-16,Premier Health Bike Park,1,0.0,0.0,0.0,69.0
6029,2021-05-17,Premier Health Bike Park,0,1.53,1.5299999999999911,1.5299999999999911,69.6
6036,2021-05-18,Premier Health Bike Park,0,0.0,1.5299999999999911,1.5299999999999911,72.0
6050,2021-05-19,Premier Health Bike Park,0,0.0,1.5299999999999911,1.5299999999999911,73.8
6060,2021-05-20,Premier Health Bike Park,1,0.0,0.0,1.5299999999999911,76.4
6073,2021-05-21,Premier Health Bike Park,1,0.0,0.0,1.5299999999999911,79.2
6084,2021-05-22,Premier Health Bike Park,1,0.0,0.0,0.0,82.8
6101,2021-05-23,Premier Health Bike Park,1,0.0,0.0,0.0,84.2
6108,2021-05-24,Premier Health Bike Park,1,0.0,0.0,0.0,85.6
6125,2021-05-25,Premier Health Bike Park,1,0.0,0.0,0.0,86.2
6137,2021-05-26,Premier Health Bike Park,0,0.42,0.4199999999999911,0.4199999999999911,85.4
6144,2021-05-27,Premier Health Bike Park,0,0.0,0.4199999999999911,0.4199999999999911,84.6
6156,2021-05-28,Premier Health Bike Park,0,0.31,0.7299999999999911,0.7299999999999911,82.0
6168,2021-05-29,Premier Health Bike Park,0,0.0,0.3099999999999911,0.7299999999999911,75.6
6180,2021-05-30,Premier Health Bike Park,1,0.0,0.3099999999999911,0.7299999999999911,70.6
6192,2021-05-31,Premier Health Bike Park,1,0.0,0.0,0.3099999999999911,69.4
6209,2021-06-01,Premier Health Bike Park,1,0.03,0.029999999999991117,0.3399999999999911,68.2
6216,2021-06-02,Premier Health Bike Park,0,0.56,0.5899999999999912,0.5899999999999912,67.0
6233,2021-06-03,Premier Health Bike Park,0,0.32,0.9099999999999913,0.9099999999999913,70.2
6245,2021-06-04,Premier Health Bike Park,0,0.0,0.8799999999999912,0.9099999999999913,74.8
6252,2021-06-05,Premier Health Bike Park,0,0.0,0.3199999999999911,0.9099999999999913,77.0
6269,2021-06-06,Premier Health Bike Park,1,0.03,0.029999999999991117,0.9099999999999911,78.6
6276,2021-06-07,Premier Health Bike Park,0,1.05,1.0799999999999912,1.399999999999991,81.6
6293,2021-06-08,Premier Health Bike Park,0,0.02,1.0999999999999912,1.0999999999999912,83.2
6305,2021-06-09,Premier Health Bike Park,0,0.38,1.4499999999999913,1.479999999999991,81.4
6312,2021-06-10,Premier Health Bike Park,0,0.02,0.41999999999999116,1.4999999999999911,81.0
6324,2021-06-11,Premier Health Bike Park,0,0.29,0.6899999999999911,1.7599999999999911,81.6
6336,2021-06-12,Premier Health Bike Park,1,0.0,0.3099999999999911,0.7099999999999911,83.6
6349,2021-06-13,Premier Health Bike Park,1,0.0,0.2899999999999911,0.6899999999999911,85.6
6361,2021-06-14,Premier Health Bike Park,1,0.0,0.0,0.3099999999999911,88.2
6372,2021-06-15,Premier Health Bike Park,1,0.0,0.0,0.2899999999999911,88.0
6384,2021-06-16,Premier Health Bike Park,1,0.0,0.0,0.0,86.8
6396,2021-06-17,Premier Health Bike Park,1,0.0,0.0,0.0,85.2
6409,2021-06-18,Premier Health Bike Park,0,0.99,0.9899999999999911,0.9899999999999911,84.8
6421,2021-06-19,Premier Health Bike Park,0,2.73,3.719999999999991,3.719999999999991,83.2
6432,2021-06-20,Premier Health Bike Park,0,0.0,3.7199999999999913,3.7199999999999913,84.2
6445,2021-06-21,Premier Health Bike Park,0,0.02,2.7499999999999916,3.7399999999999913,84.8
6456,2021-06-22,Premier Health Bike Park,1,0.0,0.01999999999999112,3.7399999999999913,82.2
6473,2021-06-23,Premier Health Bike Park,1,0.0,0.01999999999999112,2.749999999999991,79.8
6485,2021-06-24,Premier Health Bike Park,1,0.0,0.0,0.019999999999991563,80.0
6492,2021-06-25,Premier Health Bike Park,1,0.01,0.009999999999991118,0.02999999999999156,79.2
6506,2021-06-26,Premier Health Bike Park,1,0.0,0.009999999999991118,0.009999999999991563,79.8
6516,2021-06-27,Premier Health Bike Park,1,0.0,0.009999999999991118,0.009999999999991563,83.4
6533,2021-06-28,Premier Health Bike Park,1,0.0,0.0,0.009999999999991563,86.6
6540,2021-06-29,Premier Health Bike Park,0,0.59,0.5899999999999911,0.5999999999999915,89.0
6562,2021-06-30,Premier Health Bike Park,0,1.59,2.1799999999999913,2.1799999999999917,89.2
6567,2021-07-01,Premier Health Bike Park,0,0.52,2.6999999999999913,2.6999999999999913,87.8
6576,2021-07-02,Premier Health Bike Park,0,0.0,2.1099999999999914,2.6999999999999913,85.2
6588,2021-07-03,Premier Health Bike Park,1,0.0,0.5199999999999909,2.6999999999999913,82.8
6600,2021-07-04,Premier Health Bike Park,1,0.0,0.0,2.1099999999999914,81.4
6612,2021-07-05,Premier Health Bike Park,1,0.0,0.0,0.5199999999999914,82.6
6624,2021-07-06,Premier Health Bike Park,1,0.0,0.0,0.0,84.8
6637,2021-07-07,Premier Health Bike Park,1,0.0,0.0,0.0,87.4
6648,2021-07-08,Premier Health Bike Park,1,0.0,0.0,0.0,88.0
6665,2021-07-09,Premier Health Bike Park,1,0.0,0.0,0.0,85.6
6672,2021-07-10,Premier Health Bike Park,0,0.62,0.6199999999999909,0.6199999999999913,83.6
6689,2021-07-11,Premier Health Bike Park,0,0.53,1.149999999999991,1.1499999999999915,81.8
6701,2021-07-12,Premier Health Bike Park,0,0.21,1.359999999999991,1.3599999999999914,80.8
6708,2021-07-13,Premier Health Bike Park,0,0.24,0.9799999999999909,1.5999999999999914,80.8
6725,2021-07-14,Premier Health Bike Park,0,0.0,0.44999999999999085,1.5999999999999914,82.6
6732,2021-07-15,Premier Health Bike Park,1,0.0,0.2399999999999909,0.9799999999999913,84.2
6749,2021-07-16,Premier Health Bike Park,0,1.86,1.859999999999991,2.3099999999999916,85.2
6761,2021-07-17,Premier Health Bike Park,0,0.51,2.3699999999999912,2.6099999999999914,85.0
6768,2021-07-18,Premier Health Bike Park,0,0.0,2.3699999999999912,2.3699999999999912,85.0
6780,2021-07-19,Premier Health Bike Park,1,0.0,0.5099999999999909,2.3699999999999912,85.0
6792,2021-07-20,Premier Health Bike Park,1,0.0,0.0,2.3699999999999912,84.4
6809,2021-07-21,Premier Health Bike Park,1,0.0,0.0,0.5099999999999913,83.6
6821,2021-07-22,Premier Health Bike Park,1,0.0,0.0,0.0,83.6
6828,2021-07-23,Premier Health Bike Park,1,0.0,0.0,0.0,83.8
6845,2021-07-24,Premier Health Bike Park,1,0.0,0.0,0.0,84.0
6852,2021-07-25,Premier Health Bike Park,1,0.08,0.0799999999999909,0.07999999999999134,84.8
6864,2021-07-26,Premier Health Bike Park,1,0.0,0.0799999999999909,0.07999999999999134,86.6
6876,2021-07-27,Premier Health Bike Park,1,0.0,0.0799999999999909,0.07999999999999134,87.8
6893,2021-07-28,Premier Health Bike Park,1,0.0,0.0,0.07999999999999134,88.6
6900,2021-07-29,Premier Health Bike Park,1,0.0,0.0,0.07999999999999134,89.2
6917,2021-07-30,Premier Health Bike Park,1,0.0,0.0,0.0,88.4
6929,2021-07-31,Premier Health Bike Park,1,0.0,0.0,0.0,85.8
6936,2021-08-01,Premier Health Bike Park,1,0.14,0.1399999999999909,0.13999999999999135,84.2
6949,2021-08-02,Premier Health Bike Park,1,0.0,0.1399999999999909,0.13999999999999135,82.8
6960,2021-08-03,Premier Health Bike Park,1,0.0,0.1399999999999909,0.13999999999999135,81.6
6973,2021-08-04,Premier Health Bike Park,1,0.0,0.0,0.13999999999999135,81.4
6984,2021-08-05,Premier Health Bike Park,1,0.0,0.0,0.13999999999999135,83.0
7001,2021-08-06,Premier Health Bike Park,1,0.0,0.0,0.0,84.0
7008,2021-08-07,Premier Health Bike Park,1,0.0,0.0,0.0,85.2
7025,2021-08-08,Premier Health Bike Park,1,0.0,0.0,0.0,86.6
7037,2021-08-09,Premier Health Bike Park,1,0.05,0.0499999999999909,0.04999999999999134,86.0
7044,2021-08-10,Premier Health Bike Park,1,0.36,0.40999999999999087,0.4099999999999913,86.2
7061,2021-08-11,Premier Health Bike Park,1,0.0,0.40999999999999087,0.4099999999999913,87.4
7068,2021-08-12,Premier Health Bike Park,1,0.0,0.3599999999999909,0.4099999999999913,88.6
7080,2021-08-13,Premier Health Bike Park,1,0.0,0.0,0.4099999999999913,88.8
7092,2021-08-14,Premier Health Bike Park,1,0.0,0.0,0.3599999999999913,89.6
7109,2021-08-15,Premier Health Bike Park,0,0.7,0.6999999999999909,0.6999999999999913,87.8
7116,2021-08-16,Premier Health Bike Park,0,1.79,2.489999999999991,2.4899999999999913,85.6
7133,2021-08-17,Premier Health Bike Park,0,0.0,2.489999999999991,2.4899999999999913,84.2
7145,2021-08-18,Premier Health Bike Park,0,0.0,1.789999999999991,2.4899999999999913,83.8
7152,2021-08-19,Premier Health Bike Park,0,0.15,0.1499999999999909,2.6399999999999912,84.2
7169,2021-08-20,Premier Health Bike Park,0,0.0,0.1499999999999909,1.9399999999999913,86.4
7176,2021-08-21,Premier Health Bike Park,1,0.0,0.1499999999999909,0.14999999999999133,87.8
7193,2021-08-22,Premier Health Bike Park,1,0.0,0.0,0.14999999999999133,88.8
7205,2021-08-23,Premier Health Bike Park,1,0.0,0.0,0.14999999999999133,89.4
7212,2021-08-24,Premier Health Bike Park,1,0.0,0.0,0.0,90.6
7224,2021-08-25,Premier Health Bike Park,0,1.04,1.039999999999991,1.0399999999999914,89.8
7236,2021-08-26,Premier Health Bike Park,1,0.0,1.039999999999991,1.0399999999999914,90.6
7253,2021-08-27,Premier Health Bike Park,0,0.36,1.399999999999991,1.3999999999999915,90.8
7265,2021-08-28,Premier Health Bike Park,0,0.0,0.3599999999999909,1.3999999999999915,90.8
7272,2021-08-29,Premier Health Bike Park,0,0.0,0.3599999999999909,1.3999999999999915,90.4
7289,2021-08-30,Premier Health Bike Park,0,0.25,0.2499999999999909,0.6099999999999913,88.8
7296,2021-08-31,Premier Health Bike Park,0,0.22,0.46999999999999087,0.8299999999999913,85.8
7309,2021-09-01,Premier Health Bike Park,0,0.12,0.5899999999999909,0.5899999999999913,83.6
7321,2021-09-02,Premier Health Bike Park,0,0.0,0.33999999999999087,0.5899999999999913,81.2
7332,2021-09-03,Premier Health Bike Park,1,0.0,0.11999999999999089,0.5899999999999913,78.8
7345,2021-09-04,Premier Health Bike Park,1,0.06,0.059999999999990894,0.39999999999999136,79.6
7357,2021-09-05,Premier Health Bike Park,0,0.63,0.6899999999999908,0.8099999999999914,80.2
7373,2021-09-06,Premier Health Bike Park,1,0.0,0.689999999999991,0.6899999999999914,80.6
7380,2021-09-07,Premier Health Bike Park,1,0.0,0.629999999999991,0.6899999999999914,81.2
7397,2021-09-08,Premier Health Bike Park,1,0.08,0.0799999999999909,0.7699999999999914,81.8
7404,2021-09-09,Premier Health Bike Park,1,0.0,0.0799999999999909,0.7099999999999913,81.0
7416,2021-09-10,Premier Health Bike Park,1,0.0,0.0799999999999909,0.07999999999999145,80.8
7428,2021-09-11,Premier Health Bike Park,1,0.0,0.0,0.07999999999999145,80.2
7441,2021-09-12,Premier Health Bike Park,1,0.0,0.0,0.07999999999999145,80.6
7455,2021-09-13,Premier Health Bike Park,1,0.0,0.0,0.0,81.2
7464,2021-09-14,Premier Health Bike Park,1,0.0,0.0,0.0,83.2
7476,2021-09-15,Premier Health Bike Park,1,0.04,0.0399999999999909,0.03999999999999145,83.2
7488,2021-09-16,Premier Health Bike Park,1,0.0,0.0399999999999909,0.03999999999999145,83.4
7501,2021-09-17,Premier Health Bike Park,1,0.01,0.0499999999999909,0.049999999999991454,83.8
7512,2021-09-18,Premier Health Bike Park,1,0.0,0.009999999999990896,0.049999999999991454,84.6
7524,2021-09-19,Premier Health Bike Park,1,0.09,0.09999999999999089,0.13999999999999146,84.4
7537,2021-09-20,Premier Health Bike Park,0,0.83,0.9199999999999908,0.9299999999999914,83.4
7548,2021-09-21,Premier Health Bike Park,0,0.04,0.9599999999999909,0.9699999999999914,82.2
7565,2021-09-22,Premier Health Bike Park,0,0.79,1.6599999999999908,1.7499999999999916,79.0
7572,2021-09-23,Premier Health Bike Park,0,0.03,0.859999999999991,1.7799999999999914,74.8
7589,2021-09-24,Premier Health Bike Park,1,0.0,0.819999999999991,1.6899999999999913,72.4
7601,2021-09-25,Premier Health Bike Park,1,0.0,0.029999999999990895,0.8599999999999915,71.8
7608,2021-09-26,Premier Health Bike Park,1,0.0,0.0,0.8199999999999915,71.8
7625,2021-09-27,Premier Health Bike Park,1,0.0,0.0,0.02999999999999145,74.2
7632,2021-09-28,Premier Health Bike Park,1,0.0,0.0,0.0,77.4
7649,2021-09-29,Premier Health Bike Park,1,0.0,0.0,0.0,79.2
7661,2021-09-30,Premier Health Bike Park,1,0.0,0.0,0.0,80.8
7668,2021-10-01,Premier Health Bike Park,1,0.0,0.0,0.0,81.6
7680,2021-10-02,Premier Health Bike Park,1,0.04,0.0399999999999909,0.03999999999999145,81.0
7692,2021-10-03,Premier Health Bike Park,0,0.55,0.589999999999991,0.5899999999999915,78.6
7709,2021-10-04,Premier Health Bike Park,1,0.0,0.589999999999991,0.5899999999999915,77.2
7721,2021-10-05,Premier Health Bike Park,1,0.0,0.5499999999999909,0.5899999999999915,77.4
7728,2021-10-06,Premier Health Bike Park,0,0.54,0.5399999999999909,1.1299999999999915,77.0
7745,2021-10-07,Premier Health Bike Park,0,0.94,1.4799999999999909,2.0299999999999914,76.6
7752,2021-10-08,Premier Health Bike Park,1,0.0,1.4799999999999909,1.4799999999999915,77.8
7765,2021-10-09,Premier Health Bike Park,1,0.0,0.9399999999999908,1.4799999999999915,78.6
7777,2021-10-10,Premier Health Bike Park,1,0.0,0.0,1.4799999999999915,78.8
7788,2021-10-11,Premier Health Bike Park,1,0.0,0.0,0.9399999999999914,79.4
7801,2021-10-12,Premier Health Bike Park,1,0.0,0.0,0.0,79.0
7812,2021-10-13,Premier Health Bike Park,1,0.03,0.029999999999990895,0.02999999999999145,78.6
7829,2021-10-14,Premier Health Bike Park,1,0.0,0.029999999999990895,0.02999999999999145,78.6
7841,2021-10-15,Premier Health Bike Park,0,1.27,1.299999999999991,1.2999999999999914,76.6
7848,2021-10-16,Premier Health Bike Park,0,0.04,1.309999999999991,1.3399999999999914,73.2
7862,2021-10-17,Premier Health Bike Park,1,0.0,1.309999999999991,1.3399999999999914,71.2
7872,2021-10-18,Premier Health Bike Park,1,0.0,0.0399999999999909,1.3099999999999914,69.8
7885,2021-10-19,Premier Health Bike Park,1,0.0,0.0,1.3099999999999914,67.8
7896,2021-10-20,Premier Health Bike Park,1,0.0,0.0,0.03999999999999134,67.8
7913,2021-10-21,Premier Health Bike Park,1,0.02,0.019999999999990897,0.01999999999999134,69.8
7920,2021-10-22,Premier Health Bike Park,1,0.04,0.059999999999990894,0.05999999999999134,67.4
7937,2021-10-23,Premier Health Bike Park,1,0.04,0.0999999999999909,0.09999999999999135,65.4
7949,2021-10-24,Premier Health Bike Park,1,0.46,0.5399999999999909,0.5599999999999914,66.0
7956,2021-10-25,Premier Health Bike Park,1,0.29,0.7899999999999909,0.8499999999999913,65.0
7968,2021-10-26,Premier Health Bike Park,1,0.0,0.7499999999999909,0.8299999999999913,61.8
7980,2021-10-27,Premier Health Bike Park,0,0.0,0.2899999999999909,0.7899999999999914,62.2
7993,2021-10-28,Premier Health Bike Park,0,0.43,0.4299999999999909,1.1799999999999913,61.6
8005,2021-10-29,Premier Health Bike Park,0,0.52,0.9499999999999909,1.2399999999999913,58.6
8016,2021-10-30,Premier Health Bike Park,0,0.26,1.2099999999999909,1.2099999999999913,56.6
8029,2021-10-31,Premier Health Bike Park,0,0.0,0.7799999999999909,1.2099999999999913,57.6
8041,2021-11-01,Premier Health Bike Park,0,0.0,0.2599999999999909,1.2099999999999913,57.4
8057,2021-11-02,Premier Health Bike Park,0,0.0,0.0,0.7799999999999914,56.0
8064,2021-11-03,Premier Health Bike Park,0,0.0,0.0,0.25999999999999135,54.4
8081,2021-11-04,Premier Health Bike Park,1,0.0,0.0,0.0,53.4
8088,2021-11-05,Premier Health Bike Park,1,0.0,0.0,0.0,51.6
8100,2021-11-06,Premier Health Bike Park,1,0.0,0.0,0.0,52.2
8112,2021-11-07,Premier Health Bike Park,1,0.0,0.0,0.0,54.8
8125,2021-11-08,Premier Health Bike Park,1,0.0,0.0,0.0,58.4
8139,2021-11-09,Premier Health Bike Park,1,0.0,0.0,0.0,61.4
8148,2021-11-10,Premier Health Bike Park,1,0.0,0.0,0.0,64.4
8160,2021-11-11,Premier Health Bike Park,0,0.73,0.7299999999999909,0.7299999999999913,66.0
8172,2021-11-12,Premier Health Bike Park,1,0.05,0.7799999999999909,0.7799999999999914,64.0
8185,2021-11-13,Premier Health Bike Park,1,0.01,0.7899999999999909,0.7899999999999914,58.4
8196,2021-11-14,Premier Health Bike Park,1,0.33,0.3899999999999909,1.1199999999999912,53.2
8208,2021-11-15,Premier Health Bike Park,1,0.0,0.3399999999999909,1.1199999999999912,48.0
8221,2021-11-16,Premier Health Bike Park,1,0.0,0.3299999999999909,0.38999999999999135,46.2
8233,2021-11-17,Premier Health Bike Park,1,0.0,0.0,0.33999999999999136,49.4
8244,2021-11-18,Premier Health Bike Park,1,0.35,0.3499999999999909,0.6799999999999913,54.2
8257,2021-11-19,Premier Health Bike Park,1,0.0,0.3499999999999909,0.3499999999999913,54.6
8268,2021-11-20,Premier Health Bike Park,1,0.0,0.3499999999999909,0.3499999999999913,56.6
8285,2021-11-21,Premier Health Bike Park,1,0.41,0.40999999999999087,0.7599999999999913,54.2
8297,2021-11-22,Premier Health Bike Park,1,0.0,0.40999999999999087,0.7599999999999913,49.4
8304,2021-11-23,Premier Health Bike Park,1,0.0,0.40999999999999087,0.4099999999999913,45.0
8318,2021-11-24,Premier Health Bike Park,1,0.0,0.0,0.4099999999999913,47.6
8328,2021-11-25,Premier Health Bike Park,1,0.15,0.1499999999999909,0.5599999999999913,47.6
8345,2021-11-26,Premier Health Bike Park,1,0.0,0.1499999999999909,0.14999999999999133,45.8
8352,2021-11-27,Premier Health Bike Park,1,0.0,0.1499999999999909,0.14999999999999133,46.4
8374,2021-11-28,Premier Health Bike Park,1,0.0,0.0,0.14999999999999133,47.2
8379,2021-11-29,Premier Health Bike Park,1,0.0,0.0,0.14999999999999133,45.0
8388,2021-11-30,Premier Health Bike Park,1,0.0,0.0,0.0,45.4
8400,2021-12-01,Premier Health Bike Park,1,0.04,0.0399999999999909,0.03999999999999134,48.6
8412,2021-12-02,Premier Health Bike Park,1,0.0,0.0399999999999909,0.03999999999999134,52.2
